age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign_above_2,pdays,previous,poutcome,subscribed_deposit,e,wt,v,TE
31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297,0,86,3,success,1,0.19173564006031332,1.2372189713704818,1.2372189713704818,0
49,technician,married,tertiary,no,2611,no,no,cellular,20,apr,194,0,-1,0,unknown,1,0.21674424913493381,1.2767221930966366,1.2767221930966366,0
53,technician,single,secondary,no,925,no,no,cellular,25,aug,930,1,-1,0,unknown,1,0.473668078730537,2.111183009587787,2.111183009587787,0
31,technician,single,tertiary,no,985,yes,no,cellular,17,apr,997,0,57,2,failure,1,0.17492151801944977,1.212005914394424,1.212005914394424,0
60,technician,divorced,secondary,no,367,no,no,cellular,16,aug,318,0,-1,0,unknown,1,0.4494832514076238,1.816475161849142,1.816475161849142,0
30,unemployed,single,tertiary,no,302,no,no,cellular,11,feb,528,1,-1,0,unknown,1,0.193917344891889,5.156836282785899,5.156836282785899,0
38,admin.,married,secondary,no,47,yes,no,cellular,4,may,288,1,-1,0,unknown,1,0.19536116197037554,5.1187246733905045,5.1187246733905045,0
49,blue-collar,married,secondary,no,1946,no,no,cellular,16,jul,486,0,-1,0,unknown,1,0.33727880338746197,1.5089301581290044,1.5089301581290044,0
40,technician,married,secondary,no,2266,no,no,cellular,16,oct,447,0,147,5,failure,1,0.21093964545403618,1.2673301785329385,1.2673301785329385,0
34,technician,single,tertiary,no,992,yes,no,cellular,5,feb,71,0,-1,0,unknown,1,0.2243692908645978,1.2892733464804442,1.2892733464804442,0
35,management,single,tertiary,no,3544,yes,no,cellular,8,jun,380,0,-1,0,unknown,1,0.28052348784888387,1.3898994381486685,1.3898994381486685,0
33,blue-collar,single,secondary,no,76,yes,no,unknown,4,jun,1141,1,-1,0,unknown,1,0.28285818750747255,3.5353404786049616,3.5353404786049616,0
34,management,single,unknown,no,6013,yes,no,cellular,18,may,612,0,-1,0,unknown,1,0.2548053501331044,1.341931266117674,1.341931266117674,0
28,housemaid,single,tertiary,no,19,no,no,cellular,17,apr,149,0,-1,0,unknown,1,0.17444167622312018,1.2113014564798523,1.2113014564798523,0
27,blue-collar,single,primary,no,232,yes,no,cellular,26,oct,701,0,-1,0,unknown,1,0.2435729235159498,1.3220045012773756,1.3220045012773756,0
22,unemployed,single,tertiary,no,993,no,no,cellular,28,jul,115,1,93,1,other,1,0.3830376549140712,2.6107093837140765,2.6107093837140765,0
27,blue-collar,single,secondary,no,535,no,no,cellular,13,may,159,0,87,3,success,1,0.10966934948972237,1.123178225333327,1.123178225333327,0
34,technician,married,tertiary,no,127,no,no,cellular,3,jun,117,0,-1,0,unknown,1,0.2827859498035501,1.3942838957576096,1.3942838957576096,0
62,housemaid,married,tertiary,no,1528,no,no,cellular,15,oct,134,0,184,1,success,1,0.10077284259426932,1.1120660577967851,1.1120660577967851,0
36,blue-collar,married,secondary,no,324,yes,yes,cellular,16,jul,830,0,-1,0,unknown,1,0.43895042899000364,1.7823737004197493,1.7823737004197493,0
47,services,divorced,tertiary,no,1639,no,no,cellular,12,jan,349,0,-1,0,unknown,1,0.16028505075257785,1.1908803111058461,1.1908803111058461,0
32,admin.,married,secondary,no,0,yes,no,cellular,30,apr,177,0,-1,0,unknown,1,0.27295101596198257,1.3754231447323086,1.3754231447323086,0
33,admin.,married,secondary,no,-370,yes,no,cellular,7,may,261,0,345,1,failure,1,0.15697231919483914,1.1862006702376815,1.1862006702376815,0
27,technician,single,tertiary,no,11862,no,no,cellular,25,nov,285,0,97,7,success,1,0.16507744865767576,1.1977158820207658,1.1977158820207658,0
35,management,married,tertiary,no,323,no,no,cellular,11,jan,261,0,-1,0,unknown,1,0.20730071926645358,1.2615124351754452,1.2615124351754452,0
47,housemaid,married,secondary,no,3940,yes,no,cellular,5,aug,226,1,97,2,failure,1,0.380023134639483,2.6314187449368607,2.6314187449368607,0
57,management,divorced,tertiary,no,8897,yes,no,cellular,12,aug,865,0,-1,0,unknown,1,0.4680645931749435,1.879927500913435,1.879927500913435,0
26,technician,single,secondary,no,2002,no,no,cellular,29,jan,146,0,-1,0,unknown,1,0.25588891037072276,1.3438853605826635,1.3438853605826635,0
46,blue-collar,married,secondary,no,668,yes,no,unknown,15,may,1263,0,-1,0,unknown,1,0.29447358762259834,1.4173813799972634,1.4173813799972634,0
58,services,married,primary,no,2946,yes,no,cellular,14,may,467,0,-1,0,unknown,1,0.23856071640396337,1.3133023493052745,1.3133023493052745,0
43,services,married,tertiary,no,4216,no,no,cellular,24,dec,150,0,195,2,success,1,0.1786722278306925,1.2175407113761414,1.2175407113761414,0
49,services,married,primary,no,0,yes,no,cellular,6,may,445,0,166,3,failure,1,0.1823888751938006,1.2230753345449312,1.2230753345449312,0
34,technician,married,tertiary,no,23076,no,no,cellular,26,may,243,0,35,6,other,1,0.36544813482700234,1.575915311079214,1.575915311079214,0
28,unemployed,married,primary,no,7459,yes,no,cellular,2,feb,981,1,269,2,failure,1,0.2007162288439386,4.982158173056961,4.982158173056961,0
33,blue-collar,married,primary,no,5,yes,no,cellular,17,apr,1007,0,-1,0,unknown,1,0.23112324550723928,1.3005985603761876,1.3005985603761876,0
25,student,single,secondary,no,4147,no,no,cellular,14,aug,211,1,-1,0,unknown,1,0.40691950651870057,2.457488481088688,2.457488481088688,0
26,services,single,tertiary,no,0,no,yes,telephone,1,jul,261,1,-1,0,unknown,1,0.4082141823662913,2.4496944084679013,2.4496944084679013,0
32,admin.,single,secondary,no,131,yes,no,cellular,22,jun,522,0,183,2,success,1,0.20164063546473043,1.252568760913961,1.252568760913961,0
29,management,married,secondary,no,231,no,no,cellular,14,may,1075,0,14,1,failure,1,0.2032697814050177,1.2551300009223698,1.2551300009223698,0
30,management,single,tertiary,no,720,no,no,cellular,15,jan,1265,1,210,4,other,1,0.2001631973561394,4.9959233925543005,4.9959233925543005,0
23,technician,single,secondary,no,598,no,no,cellular,11,nov,406,0,195,1,failure,1,0.11339235140130441,1.1278946234904739,1.1278946234904739,0
41,technician,married,secondary,no,1819,no,no,cellular,22,sep,397,0,371,3,failure,1,0.23862576888236622,1.3134145590035053,1.3134145590035053,0
66,management,married,secondary,no,587,no,no,cellular,12,may,457,0,392,2,success,1,0.11631628433298712,1.131626601543959,1.131626601543959,0
62,retired,married,secondary,no,1495,no,no,cellular,13,oct,896,0,57,2,success,1,0.0893130476901153,1.098072172291016,1.098072172291016,0
28,self-employed,single,tertiary,no,442,no,no,cellular,19,jun,474,1,95,3,other,1,0.30233869912109884,3.3075487951327713,3.3075487951327713,0
33,management,married,tertiary,no,271,yes,no,cellular,13,nov,182,0,91,2,success,1,0.13193317277733815,1.151985041519732,1.151985041519732,0
77,retired,married,primary,no,29340,no,no,cellular,15,mar,257,0,91,2,other,1,0.17136122060981848,1.2067984565433059,1.2067984565433059,0
54,management,married,tertiary,no,1014,no,yes,cellular,30,apr,240,0,162,2,failure,1,0.22338686201615032,1.2876423937355486,1.2876423937355486,0
50,management,married,tertiary,no,2366,no,no,cellular,28,jan,816,0,149,1,other,1,0.24125377449019347,1.3179637227560421,1.3179637227560421,0
31,housemaid,single,primary,no,26965,no,no,cellular,21,apr,654,0,-1,0,unknown,1,0.19549177462270323,1.2429953709062724,1.2429953709062724,0
45,management,single,tertiary,no,1411,no,no,cellular,7,sep,800,0,102,3,failure,1,0.14022583013741705,1.163096118786436,1.163096118786436,0
30,management,single,tertiary,no,617,no,no,cellular,27,feb,192,0,-1,0,unknown,1,0.29567571310886737,1.4198005359349053,1.4198005359349053,0
40,technician,divorced,tertiary,no,4736,yes,no,cellular,11,feb,285,0,-1,0,unknown,1,0.28178741170342275,1.3923454089989606,1.3923454089989606,0
67,retired,married,unknown,no,2540,no,no,telephone,14,sep,279,1,92,9,success,1,0.2531744058939375,3.949846338017795,3.949846338017795,0
39,services,single,secondary,no,403,yes,no,cellular,7,may,1262,1,-1,0,unknown,1,0.1736684714469348,5.7580975502830665,5.7580975502830665,0
20,blue-collar,single,secondary,no,423,yes,no,cellular,16,apr,498,0,-1,0,unknown,1,0.17767856594245407,1.2160694815721174,1.2160694815721174,0
31,management,married,tertiary,no,131,no,no,cellular,18,feb,332,0,-1,0,unknown,1,0.30410313221374474,1.4369945408450235,1.4369945408450235,0
31,admin.,single,tertiary,no,4041,no,no,cellular,30,apr,1034,0,-1,0,unknown,1,0.1979480129624154,1.24680197314085,1.24680197314085,0
33,management,married,tertiary,no,273,yes,no,unknown,16,may,803,0,-1,0,unknown,1,0.374781877094507,1.5994418001718074,1.5994418001718074,0
45,blue-collar,married,primary,no,101,yes,no,unknown,12,may,460,1,-1,0,unknown,1,0.3007229069970416,3.3253203421907522,3.3253203421907522,0
45,admin.,married,secondary,no,0,no,yes,telephone,15,jul,533,1,-1,0,unknown,1,0.517171118406386,1.9335959886573049,1.9335959886573049,0
31,technician,single,secondary,no,2544,no,no,cellular,15,jul,252,0,184,3,success,1,0.2499379845185726,1.3332230927040745,1.3332230927040745,0
33,technician,married,tertiary,no,1699,no,no,cellular,6,nov,178,0,94,1,success,1,0.09297739874464905,1.1025083593462446,1.1025083593462446,0
41,blue-collar,married,secondary,no,2689,yes,no,cellular,15,apr,135,0,-1,0,unknown,1,0.18869234997404968,1.2325780484974032,1.2325780484974032,0
31,management,married,tertiary,no,3160,yes,no,cellular,26,apr,688,0,-1,0,unknown,1,0.30132446428238857,1.431279540900051,1.431279540900051,0
50,housemaid,married,secondary,no,388,no,no,cellular,11,mar,203,0,-1,0,unknown,1,0.21392724340254482,1.27214687394655,1.27214687394655,0
56,retired,married,secondary,no,393,no,yes,cellular,26,jul,183,0,221,2,failure,1,0.3497597711809165,1.5378931596036798,1.5378931596036798,0
28,student,single,secondary,no,69,no,no,cellular,30,jan,532,0,-1,0,unknown,1,0.22724909670879667,1.2940780732069364,1.2940780732069364,0
35,technician,single,tertiary,no,2658,yes,no,cellular,19,aug,768,0,141,3,failure,1,0.4661035204790956,1.8730222774597738,1.8730222774597738,0
30,services,single,secondary,yes,-366,yes,no,cellular,18,jul,516,0,-1,0,unknown,1,0.4359364605154248,1.7728499184928188,1.7728499184928188,0
64,retired,married,secondary,no,466,yes,no,cellular,18,oct,526,0,-1,0,unknown,1,0.1886917439115366,1.2325771277384387,1.2325771277384387,0
32,student,single,tertiary,no,64,no,no,cellular,30,jun,598,1,105,5,failure,1,0.32576908488302225,3.0696589897690316,3.0696589897690316,0
29,blue-collar,married,secondary,no,580,yes,yes,cellular,17,apr,1311,0,-1,0,unknown,1,0.24118247299923629,1.317839881680795,1.317839881680795,0
29,management,single,secondary,no,3317,no,yes,telephone,4,may,640,1,-1,0,unknown,1,0.29404421360717603,3.400849102699688,3.400849102699688,0
51,blue-collar,married,secondary,no,955,no,yes,cellular,17,dec,221,1,-1,0,unknown,1,0.2510184895630686,3.9837702861675024,3.9837702861675024,0
40,housemaid,single,tertiary,no,7441,no,no,cellular,31,jul,1461,1,-1,0,unknown,1,0.4303983645128978,2.323428903201682,2.323428903201682,0
45,technician,married,tertiary,no,377,yes,no,unknown,19,jun,835,1,-1,0,unknown,1,0.47847204427025586,2.089986263513379,2.089986263513379,0
36,admin.,single,tertiary,no,994,no,no,cellular,6,may,211,0,90,6,success,1,0.10945298509229104,1.122905341615944,1.122905341615944,0
31,blue-collar,married,secondary,no,1766,no,yes,cellular,5,jun,166,0,-1,0,unknown,1,0.2668312447851896,1.3639424660247708,1.3639424660247708,0
43,services,married,secondary,no,-236,yes,no,cellular,28,jul,745,1,-1,0,unknown,1,0.4818336260034525,2.0754051731392336,2.0754051731392336,0
42,services,married,secondary,no,774,no,no,cellular,28,jan,997,0,-1,0,unknown,1,0.24339279534351188,1.3216897669564436,1.3216897669564436,0
46,admin.,married,secondary,no,659,yes,no,telephone,29,jul,1127,1,-1,0,unknown,1,0.6172400263052273,1.6201152831678103,1.6201152831678103,0
34,technician,married,tertiary,no,149,no,no,cellular,22,aug,739,0,-1,0,unknown,1,0.5617357209398539,2.2817282808092214,2.2817282808092214,0
52,blue-collar,married,secondary,no,1405,no,yes,cellular,17,jul,753,0,-1,0,unknown,1,0.37080988004836046,1.5893447279128627,1.5893447279128627,0
47,admin.,married,secondary,no,290,yes,no,cellular,22,jul,1352,0,-1,0,unknown,1,0.43077477941031966,1.7567738811081928,1.7567738811081928,0
40,student,single,secondary,no,595,yes,no,cellular,3,jun,406,0,-1,0,unknown,1,0.22164975462153744,1.2847686577316657,1.2847686577316657,0
26,student,single,secondary,no,4613,no,no,cellular,28,may,663,1,196,2,other,1,0.23732099049382424,4.213702285327445,4.213702285327445,0
45,technician,married,secondary,no,0,yes,no,cellular,7,dec,344,0,-1,0,unknown,1,0.27321551816726963,1.375923709155571,1.375923709155571,0
55,retired,divorced,secondary,no,2204,no,no,cellular,22,feb,261,0,264,1,failure,1,0.1691791059120839,1.2036288532413602,1.2036288532413602,0
42,unemployed,married,tertiary,no,576,no,no,cellular,3,jun,447,0,96,1,success,1,0.137690290755719,1.1596761456813345,1.1596761456813345,0
40,management,single,tertiary,no,3840,yes,no,cellular,24,sep,232,0,409,2,success,1,0.16562633004305952,1.198503783145035,1.198503783145035,0
43,technician,married,secondary,no,1358,no,no,cellular,10,mar,159,1,-1,0,unknown,1,0.23291747382888844,4.293366159099959,4.293366159099959,0
26,student,single,tertiary,no,5169,yes,no,cellular,25,may,397,0,35,2,failure,1,0.22482000626080562,1.2900229728277086,1.2900229728277086,0
31,blue-collar,married,secondary,no,0,yes,no,unknown,10,aug,97,0,782,1,other,1,0.4799023303917891,1.9227157867354012,1.9227157867354012,0
31,management,single,tertiary,no,533,no,no,cellular,11,feb,144,0,91,9,success,1,0.20112453845942196,1.2517595647155901,1.2517595647155901,0
29,services,single,tertiary,no,1788,no,no,cellular,27,oct,353,0,-1,0,unknown,1,0.20390682966584023,1.2561343788193162,1.2561343788193162,0
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,aug,137,0,104,3,success,1,0.35094132099293907,1.5406927483502941,1.5406927483502941,0
35,management,single,tertiary,no,80,no,no,cellular,4,sep,434,0,94,1,other,1,0.14863511005549904,1.17458449580319,1.17458449580319,0
36,technician,single,secondary,no,3254,yes,no,unknown,27,oct,207,0,-1,0,unknown,1,0.3276492567826022,1.4873189478674527,1.4873189478674527,0
30,admin.,single,secondary,no,1309,no,no,cellular,28,jan,622,0,-1,0,unknown,1,0.2038799411354611,1.2560919535506283,1.2560919535506283,0
48,management,married,tertiary,no,0,no,yes,cellular,19,feb,204,1,182,1,success,1,0.18758207285290004,5.330999838050568,5.330999838050568,0
33,management,single,unknown,no,1534,yes,no,cellular,11,jul,1041,0,-1,0,unknown,1,0.3766043256563273,1.6041176433455786,1.6041176433455786,0
36,management,married,tertiary,no,535,no,no,cellular,20,apr,150,0,-1,0,unknown,1,0.22742395764929807,1.2943709682704108,1.2943709682704108,0
46,admin.,married,secondary,no,368,no,no,cellular,20,aug,293,0,90,4,other,1,0.4781687005638609,1.9163281334035394,1.9163281334035394,0
35,unemployed,single,tertiary,no,415,no,no,cellular,4,may,164,0,89,2,success,1,0.0859551122741832,1.094038174085786,1.094038174085786,0
46,technician,married,secondary,no,3434,no,yes,cellular,8,jun,148,0,101,1,success,1,0.1926999596761171,1.2386968289990512,1.2386968289990512,0
32,admin.,married,secondary,no,35,no,no,cellular,17,dec,324,1,126,3,success,1,0.17117342039092345,5.842028497860322,5.842028497860322,0
46,services,married,secondary,no,2948,no,no,cellular,21,nov,893,0,-1,0,unknown,1,0.17388466229274405,1.2104847281680202,1.2104847281680202,0
54,housemaid,married,tertiary,no,2473,no,no,cellular,5,mar,607,0,-1,0,unknown,1,0.18788498141553686,1.2313526743330336,1.2313526743330336,0
36,management,married,tertiary,no,1133,yes,no,cellular,4,aug,293,0,181,2,other,1,0.4584742867292115,1.8466343804065177,1.8466343804065177,0
29,admin.,single,secondary,no,306,yes,no,cellular,18,may,774,1,-1,0,unknown,1,0.22250412734149283,4.494298653908695,4.494298653908695,0
58,management,married,secondary,no,-382,no,no,cellular,31,jul,644,1,-1,0,unknown,1,0.4699294718811904,2.1279788986140122,2.1279788986140122,0
35,admin.,divorced,secondary,no,1224,yes,no,cellular,3,nov,187,0,-1,0,unknown,1,0.13301848054491586,1.153427123369966,1.153427123369966,0
30,management,single,tertiary,no,5359,no,no,cellular,27,may,119,0,98,1,success,1,0.1592532812853042,1.189418855572538,1.189418855572538,0
31,technician,married,tertiary,no,2166,no,no,cellular,13,jul,577,1,182,2,success,1,0.2845318710647067,3.514544772288745,3.514544772288745,0
35,management,married,tertiary,no,925,no,no,cellular,8,jun,200,1,-1,0,unknown,1,0.29927031680966426,3.341460692327864,3.341460692327864,0
36,management,married,tertiary,no,495,no,no,cellular,5,aug,157,1,97,2,success,1,0.30174619270435515,3.314043471560153,3.314043471560153,0
34,admin.,married,secondary,no,2374,yes,no,cellular,9,nov,161,0,209,2,failure,1,0.12671484097202643,1.1451013333526345,1.1451013333526345,0
28,student,single,secondary,no,1925,no,no,cellular,25,may,252,0,88,4,failure,1,0.21110310687554662,1.2675927725351606,1.2675927725351606,0
23,services,single,secondary,no,279,yes,no,cellular,18,may,843,0,370,1,failure,1,0.17481734733564985,1.2118529113175118,1.2118529113175118,0
46,blue-collar,married,unknown,no,842,yes,no,telephone,8,may,833,0,-1,0,unknown,1,0.3128329409814148,1.4552501998978298,1.4552501998978298,0
33,unemployed,single,tertiary,no,6748,no,no,cellular,14,aug,1579,0,-1,0,unknown,1,0.3985173258510459,1.6625582796959422,1.6625582796959422,0
25,management,married,tertiary,no,-242,yes,yes,cellular,18,may,600,1,332,4,other,1,0.3671658907267018,2.7235645392353325,2.7235645392353325,0
43,blue-collar,married,primary,no,3917,no,no,cellular,2,mar,154,0,-1,0,unknown,1,0.17412570881301626,1.2108380302803166,1.2108380302803166,0
38,technician,single,secondary,no,1711,no,no,telephone,30,sep,234,0,-1,0,unknown,1,0.40426304793596796,1.6785932055000612,1.6785932055000612,0
62,retired,married,secondary,no,298,no,no,cellular,17,nov,709,0,-1,0,unknown,1,0.1384033996503173,1.1606359630413419,1.1606359630413419,0
33,unknown,married,secondary,no,335,no,no,cellular,4,feb,891,0,177,7,failure,1,0.22725796149201408,1.294092918680605,1.294092918680605,0
53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,0,385,1,success,1,0.16012810351499626,1.1906577707685633,1.1906577707685633,0
38,technician,married,secondary,no,1478,no,no,cellular,12,aug,926,1,-1,0,unknown,1,0.48728886827053164,2.0521708274378696,2.0521708274378696,0
32,entrepreneur,married,secondary,no,390,no,no,cellular,6,sep,440,0,280,1,failure,1,0.15349080724963393,1.1813220796231778,1.1813220796231778,0
24,student,single,secondary,no,1234,no,no,cellular,21,jul,314,0,156,2,success,1,0.243589538431217,1.3220335397345195,1.3220335397345195,0
26,management,single,tertiary,no,3704,no,no,cellular,19,aug,238,1,-1,0,unknown,1,0.47497431106643845,2.1053770208219156,2.1053770208219156,0
55,blue-collar,married,unknown,no,890,no,no,cellular,22,aug,1329,0,-1,0,unknown,1,0.4583188889727463,1.8461046169831956,1.8461046169831956,0
47,management,married,tertiary,no,3663,no,no,cellular,30,mar,364,1,-1,0,unknown,1,0.32369337418604555,3.089343433471831,3.089343433471831,0
58,blue-collar,single,secondary,no,119,yes,yes,cellular,12,may,985,0,-1,0,unknown,1,0.18174247053975387,1.2221091331229645,1.2221091331229645,0
30,blue-collar,married,secondary,no,167,yes,no,cellular,10,jul,255,0,-1,0,unknown,1,0.376835876358307,1.604713689478986,1.604713689478986,0
39,technician,single,secondary,no,1022,yes,no,unknown,20,may,1410,0,-1,0,unknown,1,0.3340665763136808,1.5016516132565216,1.5016516132565216,0
30,admin.,single,tertiary,no,305,no,no,cellular,4,feb,227,0,-1,0,unknown,1,0.1591366238998254,1.1892538412576397,1.1892538412576397,0
34,blue-collar,divorced,unknown,no,172,no,no,cellular,15,jun,177,0,-1,0,unknown,1,0.2759716895852335,1.3811614623565487,1.3811614623565487,0
34,management,married,tertiary,no,3047,no,no,cellular,30,apr,317,0,160,5,other,1,0.3078107931503285,1.4446916971607422,1.4446916971607422,0
56,management,married,tertiary,no,616,no,no,cellular,30,apr,225,0,83,1,success,1,0.14571759634765055,1.1705730982221547,1.1705730982221547,0
27,services,single,secondary,no,453,no,no,cellular,19,apr,142,0,-1,0,unknown,1,0.1620354933827127,1.1933679673818418,1.1933679673818418,0
46,self-employed,single,secondary,no,526,no,no,cellular,30,apr,523,0,87,2,other,1,0.19066985510436368,1.235589711203641,1.235589711203641,0
32,management,married,tertiary,no,169,no,no,telephone,14,aug,698,0,-1,0,unknown,1,0.6443967366333467,2.81212267438875,2.81212267438875,0
27,services,single,secondary,no,1347,no,no,telephone,28,dec,824,0,193,11,success,1,0.4100487047924199,1.6950551818826678,1.6950551818826678,0
36,blue-collar,married,primary,no,378,yes,no,cellular,5,may,1240,0,-1,0,unknown,1,0.22176587451867616,1.2849603573751254,1.2849603573751254,0
46,admin.,single,tertiary,no,2889,yes,no,cellular,5,may,494,0,-1,0,unknown,1,0.1532616821666389,1.1810024170853703,1.1810024170853703,0
46,technician,married,secondary,no,57,no,no,unknown,28,may,796,0,-1,0,unknown,1,0.3864770874653253,1.629930976609586,1.629930976609586,0
49,management,married,tertiary,no,0,no,no,telephone,17,oct,223,0,-1,0,unknown,1,0.32195546268287134,1.4748293732396658,1.4748293732396658,0
39,technician,married,tertiary,no,1293,no,no,cellular,3,jun,140,0,-1,0,unknown,1,0.27475806323151897,1.37885021439298,1.37885021439298,0
33,technician,single,secondary,no,2085,no,no,cellular,9,feb,501,0,-1,0,unknown,1,0.21076986374889606,1.2670575464212086,1.2670575464212086,0
48,entrepreneur,single,secondary,no,315,no,no,unknown,11,feb,271,0,-1,0,unknown,1,0.23976252817770688,1.3153784666822526,1.3153784666822526,0
38,blue-collar,married,secondary,no,1627,no,no,unknown,16,jun,1323,1,-1,0,unknown,1,0.36108199749728787,2.7694540490280497,2.7694540490280497,0
60,retired,married,secondary,no,1853,no,no,cellular,10,feb,234,0,183,1,success,1,0.10304306182696715,1.1148807233007756,1.1148807233007756,0
33,technician,single,secondary,no,1429,yes,no,cellular,31,aug,268,1,-1,0,unknown,1,0.5903828937401523,1.6938160143239758,1.6938160143239758,0
64,management,married,tertiary,no,3951,no,no,cellular,28,jan,134,0,91,1,success,1,0.14300224085113014,1.1668641945962066,1.1668641945962066,0
22,self-employed,single,tertiary,no,780,no,no,cellular,17,mar,272,1,-1,0,unknown,1,0.2285210462908359,4.375964560950384,4.375964560950384,0
34,technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,587,0,-1,0,unknown,1,0.4925376344284446,1.97058948179083,1.97058948179083,0
36,blue-collar,married,secondary,no,218,yes,no,cellular,4,may,619,1,-1,0,unknown,1,0.1956863622481065,5.1102181496537895,5.1102181496537895,0
72,retired,married,primary,no,763,no,no,cellular,24,apr,384,0,-1,0,unknown,1,0.1809224695260031,1.2208856461015405,1.2208856461015405,0
37,services,married,secondary,no,4151,yes,yes,cellular,30,jul,543,1,-1,0,unknown,1,0.5366160188902775,1.8635299074149911,1.8635299074149911,0
78,retired,divorced,primary,no,2787,no,no,telephone,1,jul,372,0,-1,0,unknown,1,0.34242649335363645,1.5207425328006563,1.5207425328006563,0
31,technician,married,tertiary,no,26,no,yes,cellular,18,nov,419,0,127,6,other,1,0.2808046254199177,1.3904427577608818,1.3904427577608818,0
20,student,single,secondary,no,153,no,no,unknown,21,jun,100,0,-1,0,unknown,1,0.37445303022111753,1.5986009817192124,1.5986009817192124,0
60,self-employed,married,primary,no,362,no,yes,cellular,29,jul,816,1,-1,0,unknown,1,0.5001013473487268,1.9995946927587214,1.9995946927587214,0
36,self-employed,married,secondary,no,1184,yes,no,cellular,6,apr,1063,0,-1,0,unknown,1,0.18829993079371665,1.23198215441554,1.23198215441554,0
51,technician,married,secondary,no,6840,no,no,telephone,7,jul,257,0,-1,0,unknown,1,0.47845970286657374,1.9173973813650855,1.9173973813650855,0
26,blue-collar,single,secondary,no,3145,no,no,cellular,28,dec,1141,0,209,1,other,1,0.23927748259807974,1.3145397659783742,1.3145397659783742,0
48,admin.,married,secondary,no,660,no,no,cellular,18,feb,318,0,561,2,success,1,0.1358742783366238,1.1572390161874548,1.1572390161874548,0
49,management,married,tertiary,no,1311,yes,no,cellular,8,may,813,0,-1,0,unknown,1,0.23863221390092212,1.3134256771271757,1.3134256771271757,0
20,student,single,secondary,no,215,no,no,cellular,24,nov,325,0,95,5,success,1,0.12976623183838346,1.1491165208545249,1.1491165208545249,0
77,retired,married,primary,no,3324,no,no,cellular,13,may,289,0,91,5,success,1,0.12579676901429127,1.1438987692512288,1.1438987692512288,0
42,management,single,tertiary,yes,0,yes,no,cellular,21,nov,824,0,-1,0,unknown,1,0.23609853499059033,1.3090693575089323,1.3090693575089323,0
31,admin.,single,secondary,no,747,yes,no,unknown,26,may,543,0,-1,0,unknown,1,0.32114627500335047,1.4730713895765033,1.4730713895765033,0
56,blue-collar,married,secondary,no,448,yes,yes,cellular,17,may,556,0,181,2,other,1,0.23694476400660577,1.3105211167290347,1.3105211167290347,0
32,technician,single,tertiary,no,1246,yes,no,cellular,30,apr,509,0,85,2,success,1,0.17361279656795744,1.2100865016386164,1.2100865016386164,0
33,management,married,tertiary,no,271,yes,no,cellular,14,aug,801,0,-1,0,unknown,1,0.5486500709733151,2.2155758441270907,2.2155758441270907,0
33,management,single,tertiary,no,1271,yes,no,cellular,15,apr,636,1,330,1,failure,1,0.14369455672906134,6.95920585137764,6.95920585137764,0
54,housemaid,married,secondary,no,962,yes,no,cellular,29,oct,288,1,-1,0,unknown,1,0.2827869328175451,3.5362312891777172,3.5362312891777172,0
28,student,single,tertiary,no,3054,no,no,cellular,30,apr,384,0,80,6,other,1,0.2512620869846679,1.3355808255692305,1.3355808255692305,0
41,unemployed,married,tertiary,no,0,no,no,cellular,30,oct,373,1,-1,0,unknown,1,0.25302107353635456,3.9522399696731902,3.9522399696731902,0
51,management,married,tertiary,no,346,no,no,cellular,12,nov,134,0,192,3,failure,1,0.13430804497398272,1.15514530797499,1.15514530797499,0
43,blue-collar,divorced,primary,no,3550,no,no,cellular,20,nov,1154,0,-1,0,unknown,1,0.1723863076895742,1.2082932040531231,1.2082932040531231,0
36,management,single,tertiary,no,1379,no,no,cellular,25,may,189,0,186,1,failure,1,0.18988478060378666,1.2343923136579382,1.2343923136579382,0
49,management,married,tertiary,no,1093,yes,yes,cellular,12,jan,243,0,91,2,success,1,0.15614369751880272,1.1850358847349864,1.1850358847349864,0
47,admin.,divorced,secondary,no,295,yes,no,unknown,6,jun,94,0,-1,0,unknown,1,0.31179495874821983,1.4530553251703797,1.4530553251703797,0
30,services,married,secondary,no,129,yes,no,unknown,26,may,1446,1,-1,0,unknown,1,0.3993888246066621,2.5038256916298285,2.5038256916298285,0
31,technician,married,tertiary,no,636,yes,no,cellular,4,may,352,1,-1,0,unknown,1,0.2507837461869388,3.987499250667472,3.987499250667472,0
39,technician,married,secondary,no,4101,yes,no,cellular,18,feb,146,0,264,1,other,1,0.2999990191017521,1.4285694267410747,1.4285694267410747,0
40,management,married,tertiary,no,3352,yes,no,telephone,23,oct,138,0,-1,0,unknown,1,0.41357148105070957,1.705237667826438,1.705237667826438,0
48,management,single,tertiary,no,334,yes,no,cellular,28,sep,600,0,92,12,success,1,0.30827287546564974,1.4456567691677116,1.4456567691677116,0
30,services,divorced,secondary,no,341,yes,no,cellular,20,nov,478,0,-1,0,unknown,1,0.20467031129474747,1.2573402127461606,1.2573402127461606,0
41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,nov,929,0,-1,0,unknown,1,0.21463016234656673,1.2732854663579254,1.2732854663579254,0
